nr_pessoa_juridica,status_diferenciada,status_especial,Porte_Grande,Porte_Médio,Porte_Pequeno,cluster
23136014,0,0,0,0,1,2
3291747,0,0,0,0,1,2
12430546,0,0,0,1,0,2
14643480,0,0,0,0,1,2
32985584,0,0,0,0,1,3
6673372,0,0,0,0,1,0
490817,0,0,0,0,1,0
18181933,0,0,0,0,1,1
1074887,0,0,0,0,1,2
29154259,0,0,0,0,1,3
14611073,0,0,0,0,1,0
2689548,0,0,0,0,1,3
1495894,0,0,0,0,1,0
20277672,0,0,0,0,1,3
10252539,0,0,0,0,1,3
29643339,0,0,0,0,1,0
1200518,0,0,0,0,1,0
2048177,0,0,0,0,1,0
10221214,0,0,0,0,1,0
14375496,0,0,0,0,1,2
17277618,0,0,0,0,1,3
22204436,0,0,0,0,1,1
3735569,0,0,0,0,1,3
23422003,0,0,0,0,1,0
26541163,0,0,0,0,1,1
17004988,0,0,0,0,1,0
174663,0,0,0,0,1,0
16971632,0,0,0,0,1,0
16685464,0,0,0,0,1,0
14722162,0,0,0,0,1,0
17979084,0,0,0,0,1,1
37389196,0,0,0,0,1,3
21746322,0,0,0,0,1,3
19042600,0,0,0,0,1,0
42203635,0,0,0,0,1,0
9485972,0,0,0,0,1,0
17448754,0,0,0,0,1,2
16291090,0,0,0,0,1,0
23375154,0,0,0,0,1,1
12647913,0,0,0,0,1,3
964372,0,0,0,0,1,0
12126878,0,0,0,0,1,0
2473741,0,0,0,0,1,2
18208267,0,0,0,0,1,1
863647,0,0,0,0,1,0
30406993,0,0,0,0,1,3
20987960,0,0,0,0,1,3
4034088,0,0,0,0,1,0
2504641,0,0,0,0,1,0
12792007,0,0,0,0,1,2
10585201,0,0,0,0,1,0
18187230,0,0,0,0,1,0
11526003,0,0,0,0,1,2
10583658,0,0,0,0,1,0
16465718,0,0,0,0,1,2
10120840,0,0,0,1,0,2
4453370,0,0,0,0,1,1
33992164,0,0,0,0,1,1
27795237,0,0,0,1,0,3
20969231,0,0,0,0,1,0
24013008,0,0,0,0,1,3
2294594,0,0,0,0,1,0
14351043,0,0,0,0,1,1
3149046,0,0,0,0,1,0
23673563,0,0,0,0,1,0
31309932,0,0,0,0,1,3
7845796,0,0,0,0,1,0
6790320,0,0,0,0,1,0
14881254,0,0,0,0,1,3
6997644,0,0,0,0,1,0
9409571,0,0,0,0,1,0
17687808,0,0,0,0,1,2
10433105,0,0,0,0,1,0
20740701,0,0,0,0,1,2
30720139,0,0,0,0,1,1
16204564,0,0,0,0,1,0
23404366,0,0,0,0,1,0
10469148,0,0,0,0,1,3
14592989,0,0,0,0,1,3
4946488,0,0,0,0,1,0
2706606,0,0,0,0,1,1
10091290,0,0,0,0,1,0
32019233,0,0,0,0,1,3
2905642,0,0,0,0,1,0
11498102,0,0,0,0,1,3
4053708,0,0,0,0,1,1
19965329,0,0,0,0,1,0
35261018,0,0,0,0,1,0
2089595,0,0,0,0,1,0
33680819,0,0,0,0,1,1
16642681,0,0,0,0,1,0
14712119,0,0,0,0,1,0
2326792,0,0,0,0,1,2
3108288,0,0,0,0,1,2
14814048,0,0,0,0,1,0
5443767,0,0,0,0,1,0
16184660,0,0,0,0,1,3
1869639,1,0,1,0,0,2
22079195,0,0,0,0,1,0
340838,0,0,0,0,1,0
3405363,0,0,0,0,1,0
5952361,0,0,0,0,1,0
7185602,0,0,0,0,1,0
16447911,0,0,0,0,1,0
5834563,0,0,0,1,0,2
30081571,0,0,0,0,1,1
27648713,0,0,0,0,1,3
17995509,0,0,0,0,1,3
35906322,0,0,0,0,1,1
24209036,0,0,0,0,1,0
15289530,0,0,0,0,1,0
11684929,0,0,0,0,1,0
31567161,0,0,0,0,1,0
35058372,0,0,0,0,1,3
31051178,0,0,0,1,0,3
23368866,0,0,0,0,1,0
17379486,0,0,0,0,1,1
20872013,0,0,0,0,1,0
26425936,0,0,0,0,1,3
24265087,0,0,0,0,1,3
18784650,0,0,0,0,1,3
23147946,0,0,0,0,1,3
32218893,0,0,0,0,1,1
14437440,0,0,0,0,1,3
25490957,0,0,0,0,1,0
16506865,0,0,0,0,1,0
32983272,0,0,0,0,1,1
25162227,0,0,0,0,1,1
7178580,0,0,0,0,1,0
23867631,0,0,0,0,1,3
26925516,0,0,0,0,1,1
10299760,0,0,0,0,1,0
4293864,0,0,0,0,1,0
14736346,0,0,0,0,1,0
10270387,0,0,0,0,1,0
31041964,0,0,0,0,1,3
28968803,0,0,0,0,1,3
23115457,0,0,0,0,1,0
14186550,0,0,0,0,1,0
16982894,0,0,0,0,1,1
5666993,0,0,0,0,1,0
18986071,0,0,0,0,1,0
11818554,1,0,1,0,0,2
12395321,0,0,0,0,1,0
4224661,0,0,0,0,1,0
18166287,0,0,0,0,1,0
2780868,0,0,0,0,1,0
2895218,0,0,0,0,1,0
27272619,0,0,0,0,1,1
2190369,0,0,0,0,1,2
2909785,0,0,0,0,1,0
2065264,0,0,0,0,1,0
3318813,0,0,0,0,1,0
17823866,0,0,0,0,1,3
17008712,0,0,0,0,1,3
1867122,0,0,0,0,1,0
3285749,0,0,0,0,1,0
29624185,0,0,0,0,1,3
718299,0,0,0,0,1,0
27723154,0,0,0,0,1,0
11072804,0,0,0,0,1,0
15917529,0,0,0,0,1,0
2902997,0,0,0,0,1,3
4326110,0,0,0,0,1,2
28025900,0,0,0,0,1,3
7053810,0,0,0,0,1,3
19820702,0,0,0,0,1,0
14447554,0,0,0,0,1,2
1130263,0,0,0,0,1,3
380510,0,0,0,0,1,0
4475753,0,0,0,0,1,0
42116,0,0,0,0,1,0
19738193,0,0,0,0,1,0
17608840,0,0,0,0,1,0
15987213,1,0,1,0,0,2
16626178,0,0,0,0,1,3
611420,0,0,0,0,1,3
912722,0,0,0,0,1,0
1814470,0,0,0,0,1,0
25919038,0,0,0,0,1,1
18871136,0,0,0,0,1,0
2405710,0,0,0,0,1,0
11573349,0,0,0,0,1,0
31317832,0,0,0,0,1,1
1193195,0,0,0,0,1,0
15641726,0,0,0,0,1,3
5193506,0,0,0,0,1,3
37982871,0,0,0,0,1,3
28885284,0,0,0,0,1,1
355524,0,0,0,0,1,2
8523625,0,0,0,0,1,0
14809095,0,0,0,0,1,0
4661945,0,0,0,0,1,0
15646772,0,0,0,0,1,0
39083014,0,0,0,0,1,0
7258933,0,0,0,0,1,3
32482836,0,0,0,0,1,1
15797282,0,0,0,0,1,3
4291896,0,0,0,0,1,0
18105039,0,0,0,0,1,2
38479775,0,0,0,0,1,3
28863880,0,0,0,0,1,1
26102264,0,0,0,0,1,1
3740418,0,0,0,0,1,0
3302576,0,0,0,0,1,0
32444573,0,0,0,0,1,3
19847312,0,0,0,0,1,2
4315882,0,0,0,0,1,0
16164604,0,0,0,0,1,1
9993969,0,0,0,0,1,0
4572349,0,0,0,0,1,0
10239329,0,0,0,0,1,2
19838155,0,0,0,0,1,3
19596063,0,0,0,0,1,0
2980612,0,0,0,0,1,0
26181205,0,0,0,0,1,3
25839053,0,0,0,0,1,0
40524346,0,0,0,0,1,0
2897631,0,0,0,0,1,0
6474515,0,0,0,0,1,0
26615419,0,0,0,0,1,2
17658191,0,0,0,0,1,1
9328506,0,0,0,0,1,0
1121094,0,0,0,0,1,0
10470297,0,0,0,0,1,0
3586180,0,0,0,0,1,2
1680896,0,0,0,0,1,2
923224,0,0,0,0,1,0
29975257,0,0,0,0,1,1
31453552,0,0,0,0,1,3
29316566,0,0,0,0,1,2
1321486,0,0,0,0,1,0
11781532,0,0,0,0,1,2
28589844,0,0,0,0,1,3
29398725,0,0,0,0,1,1
4710626,0,0,0,0,1,0
2957496,0,0,0,0,1,3
26112179,0,0,0,0,1,0
373935,0,0,0,0,1,0
1151806,0,0,0,0,1,0
4637354,0,0,0,0,1,0
11655430,0,0,0,0,1,0
19690503,0,0,0,0,1,0
512662,0,0,0,0,1,0
16544130,0,0,0,0,1,0
21900109,0,0,0,0,1,0
3427404,0,0,0,0,1,0
2860763,0,0,0,0,1,0
14538878,0,0,0,0,1,0
14739187,0,0,0,0,1,3
4266769,0,0,0,0,1,0
31432373,0,0,0,0,1,0
11713707,0,0,0,0,1,0
12515803,0,0,0,0,1,0
1842567,0,0,0,0,1,0
941238,0,0,0,0,1,0
10784995,0,0,0,0,1,0
3284902,0,0,0,0,1,0
22052273,0,0,0,0,1,0
25274014,0,0,0,0,1,0
596126,0,0,0,0,1,0
1580224,0,0,0,0,1,2
3683848,0,0,0,0,1,0
2208287,0,0,0,0,1,0
12160485,0,0,0,0,1,0
15610510,0,0,0,0,1,2
11077402,0,0,0,0,1,0
28145716,0,0,0,0,1,0
28817417,0,0,0,0,1,3
1775018,0,0,0,0,1,0
11844296,0,0,0,0,1,1
10834388,0,0,0,0,1,0
17562098,0,0,0,0,1,2
5323579,0,0,0,1,0,2
12754799,0,0,0,0,1,3
40906153,0,0,0,0,1,0
28204114,0,0,0,0,1,0
8911649,0,0,0,0,1,2
39480144,0,0,0,0,1,1
11435714,0,0,0,0,1,0
39746475,0,0,0,0,1,3
14231798,0,0,0,0,1,2
22024261,0,0,0,0,1,0
9089032,0,0,0,0,1,0
27454858,0,0,0,0,1,3
11419878,0,0,0,0,1,2
17335446,0,0,0,0,1,0
11773900,0,0,0,0,1,0
638976,0,0,0,0,1,0
2949899,0,0,0,0,1,3
2979103,0,0,0,0,1,0
9394152,0,0,0,0,1,3
9369062,0,0,0,0,1,0
12371178,0,0,0,0,1,1
22234492,0,0,0,0,1,0
26489776,0,0,0,0,1,1
39940063,0,0,0,0,1,0
5124187,0,0,0,0,1,0
21625490,0,0,0,0,1,1
12695630,0,0,0,0,1,1
15066836,0,0,0,0,1,0
14689645,0,0,0,0,1,3
2374161,0,0,0,0,1,0
1279192,0,0,0,0,1,0
11994233,0,0,0,0,1,0
8619480,0,0,0,1,0,2
12263235,0,0,0,0,1,0
14304154,0,0,0,0,1,0
6474450,0,0,0,0,1,0
11086463,0,0,0,0,1,0
38658745,0,0,0,0,1,1
2469528,0,0,0,0,1,0
14073090,0,0,0,0,1,0
14756257,0,0,0,0,1,3
12888964,0,0,0,0,1,0
21894806,0,0,0,0,1,1
3032008,0,0,0,0,1,0
24302378,0,0,0,0,1,3
14498743,0,0,0,0,1,0
17708226,0,0,0,1,0,2
16939626,0,0,0,0,1,0
8151217,0,0,0,0,1,0
14196017,0,0,0,0,1,0
16414636,0,0,0,0,1,0
14743552,0,0,0,0,1,0
5727332,0,0,0,0,1,2
4620332,0,0,0,0,1,0
26947473,0,0,0,0,1,1
245260,0,0,0,0,1,0
35527217,0,0,0,0,1,3
27913922,0,0,0,0,1,1
22932942,0,0,0,0,1,0
20738166,0,0,0,0,1,0
16314677,0,0,0,0,1,0
34528567,0,0,0,0,1,0
42365125,0,0,0,0,1,0
572392,0,0,0,0,1,0
40595176,0,0,0,0,1,1
27502234,0,0,0,0,1,3
10802059,0,0,0,0,1,0
4308083,0,0,0,0,1,3
14786489,0,0,0,0,1,0
42446057,0,0,0,0,1,0
1986105,0,0,0,0,1,0
30615355,0,0,0,0,1,3
22951337,0,0,0,0,1,0
27331542,0,0,0,0,1,1
17030215,0,0,0,0,1,0
3903005,0,0,0,0,1,0
2913049,0,0,0,0,1,0
5368295,0,0,0,0,1,0
17262754,0,0,0,0,1,0
16415437,0,0,0,0,1,1
14631386,0,0,0,0,1,0
22162250,0,0,0,0,1,2
16683713,0,0,0,0,1,1
20258696,0,0,0,0,1,0
14323352,0,0,0,0,1,0
30701215,0,0,0,0,1,3
15964064,0,0,0,0,1,0
37455602,0,0,0,0,1,1
17698648,0,0,0,0,1,2
34040189,0,0,0,0,1,1
12619001,0,0,0,0,1,2
25441407,0,0,0,0,1,1
4021830,0,0,0,0,1,0
25391077,0,0,0,0,1,1
3446595,0,0,0,0,1,0
604164,0,0,0,0,1,0
8335284,0,0,0,0,1,0
26836644,0,0,0,0,1,0
18715026,0,0,0,0,1,2
3335653,0,0,0,0,1,3
21430515,0,0,0,0,1,1
25136476,0,0,0,0,1,3
11478875,0,0,0,0,1,1
5684510,0,0,0,0,1,3
16093069,0,0,0,0,1,3
7464445,0,0,0,0,1,0
4081943,0,0,0,0,1,2
15923271,0,0,0,0,1,0
38777741,0,0,0,0,1,0
12550881,0,0,0,0,1,0
17647040,0,0,0,0,1,0
2132380,0,0,0,0,1,0
4130743,0,0,0,0,1,2
1268422,0,0,0,0,1,0
11344082,0,0,0,0,1,3
27565167,0,0,0,0,1,1
20268805,0,0,0,0,1,0
10836524,0,0,0,0,1,0
3141924,0,0,0,0,1,0
9836112,0,0,0,0,1,0
9438500,0,0,0,1,0,2
22890598,0,0,0,0,1,3
14328873,0,0,0,0,1,0
6357373,0,0,0,0,1,3
21994499,0,0,0,0,1,0
21927571,0,0,0,0,1,3
21712012,0,0,0,0,1,3
4313034,0,0,0,1,0,2
20095810,0,0,0,0,1,3
39535279,0,0,0,0,1,0
22214599,0,0,0,0,1,3
17636595,0,0,0,0,1,0
14380492,0,0,0,0,1,1
12375734,0,0,0,0,1,0
19613977,0,0,0,0,1,0
5025383,0,0,0,0,1,0
701814,0,0,0,1,0,2
37935627,0,0,0,0,1,3
4536945,0,0,0,0,1,0
11197284,0,0,0,0,1,0
36974344,0,0,0,0,1,3
2937905,0,0,0,0,1,0
16139964,0,0,0,0,1,3
6190382,0,0,0,0,1,0
17678070,0,0,0,0,1,0
866644,0,0,0,0,1,1
35931192,0,0,0,0,1,1
12630793,0,0,0,0,1,0
2788868,0,0,0,0,1,2
23123530,0,0,0,0,1,0
1819594,0,0,0,0,1,0
8017270,1,0,1,0,0,2
311691,0,0,0,0,1,0
946161,1,0,1,0,0,2
7851978,0,0,0,0,1,2
17550438,0,0,0,0,1,3
17593113,0,0,0,0,1,0
9314820,0,0,0,0,1,1
26228327,0,0,0,0,1,0
35620451,0,0,0,0,1,1
28636632,0,0,0,0,1,3
16487568,0,0,0,0,1,3
27137084,0,0,0,0,1,1
16207602,0,0,0,0,1,3
12824481,0,0,0,0,1,0
10106517,0,0,0,0,1,0
2850666,0,0,0,0,1,0
4363043,0,0,0,0,1,0
14559652,0,0,0,0,1,0
21776334,0,0,0,0,1,1
10115562,0,0,0,0,1,0
9611531,0,0,0,0,1,0
8124420,0,0,0,0,1,0
2678370,0,0,0,0,1,0
9049623,0,0,0,0,1,0
3962487,0,0,0,0,1,0
19857380,0,0,0,0,1,1
751434,1,0,1,0,0,2
14457101,0,0,0,0,1,0
395851,0,0,0,0,1,0
20319894,0,0,0,0,1,2
11845702,0,0,0,0,1,0
18791716,0,0,0,0,1,0
12395431,0,0,0,0,1,3
16106297,0,0,0,0,1,0
27896073,0,0,0,0,1,1
3005246,0,0,0,0,1,3
12190287,0,0,0,0,1,0
7693071,0,0,0,0,1,1
2024491,0,0,0,0,1,0
32003699,0,0,0,0,1,1
22145165,0,0,0,0,1,3
10007100,0,0,0,0,1,0
18718545,0,0,0,0,1,0
8582427,0,0,0,0,1,2
28047201,0,0,0,0,1,0
18926113,0,0,0,0,1,1
17803877,0,0,0,0,1,0
22714567,0,0,0,0,1,2
4509971,0,0,0,0,1,0
28541252,0,0,0,0,1,3
14361916,0,0,0,0,1,0
10576876,0,0,0,0,1,3
9833095,0,0,0,0,1,0
34454002,0,0,0,0,1,3
23306860,0,0,0,0,1,1
25156744,0,0,0,0,1,1
15579267,0,0,0,0,1,2
1815955,0,0,0,0,1,0
17171230,0,0,0,0,1,3
34967810,0,0,0,0,1,1
20848800,0,0,0,0,1,3
4761182,0,0,0,0,1,1
1499561,0,0,0,0,1,3
28524337,0,0,0,0,1,0
22228685,0,0,0,0,1,1
32130467,0,0,0,0,1,3
9115806,0,0,0,0,1,0
21857622,0,0,0,0,1,3
2354390,0,0,0,0,1,0
694708,0,0,0,1,0,1
155695,0,0,0,0,1,0
17990964,0,0,0,0,1,3
3822742,0,0,0,0,1,0
24006074,0,0,0,0,1,1
17343724,0,0,0,0,1,0
4881313,0,0,0,0,1,0
12306186,0,0,0,0,1,2
8914236,0,0,0,0,1,2
16052471,0,0,0,0,1,0
14255530,0,0,0,0,1,2
14868032,0,0,0,0,1,0
10029178,0,0,0,0,1,0
11094424,0,0,0,0,1,2
33971365,0,0,0,0,1,0
29608788,0,0,0,0,1,3
17737007,0,0,0,0,1,0
14446394,0,0,0,0,1,1
18176010,0,0,0,0,1,1
7178150,0,0,0,1,0,2
34354570,0,0,0,0,1,1
3185082,0,0,0,0,1,0
21266369,0,0,0,0,1,3
4522834,0,0,0,0,1,0
2904401,0,0,0,0,1,0
25826164,0,0,0,0,1,1
38270586,0,0,0,0,1,1
10899587,0,0,0,0,1,0
27676776,0,0,0,0,1,0
9123737,0,0,0,0,1,0
4811875,0,0,0,0,1,0
11300959,0,0,0,0,1,0
11053600,0,0,0,0,1,0
8000729,0,0,0,0,1,2
22634761,0,0,0,0,1,0
35820680,0,0,0,0,1,3
19864116,0,0,0,0,1,0
10846736,0,0,0,0,1,2
6478546,0,0,0,0,1,0
4098173,0,0,0,0,1,0
7136990,0,0,0,0,1,0
12505927,0,0,0,0,1,0
9560103,1,0,1,0,0,2
10671085,0,0,0,0,1,2
16700268,0,0,0,0,1,0
23075002,0,0,0,0,1,1
15980358,0,0,0,0,1,1
14304120,0,0,0,0,1,1
1544743,0,0,0,0,1,0
26304862,0,0,0,0,1,0
10597588,0,0,0,0,1,3
23944130,0,0,0,0,1,1
11107033,0,0,0,0,1,1
16086216,0,0,0,0,1,3
21455511,0,0,0,0,1,0
10790653,0,0,0,0,1,2
8176989,0,0,0,0,1,0
22526717,0,0,0,0,1,3
18680761,0,0,0,0,1,0
26620452,0,0,0,0,1,3
22054319,0,0,0,0,1,2
22851719,0,0,0,0,1,3
14776342,0,0,0,0,1,3
2546512,0,0,0,0,1,0
10642064,0,0,0,0,1,2
16243627,0,0,0,0,1,0
1871235,0,0,0,0,1,0
42371451,0,0,0,0,1,0
27951173,0,0,0,0,1,0
10509582,0,0,0,0,1,0
11026791,0,0,0,1,0,2
21096927,0,0,0,0,1,3
17565838,0,0,0,0,1,0
410227,0,0,0,0,1,3
8422767,0,0,0,0,1,0
14546326,0,0,0,0,1,0
11888518,0,0,0,0,1,1
16504426,0,0,0,0,1,0
7546214,0,0,0,0,1,3
3995850,0,0,0,0,1,0
9156417,0,0,0,0,1,0
25486626,0,0,0,0,1,0
11564493,0,0,0,0,1,0
764334,0,0,0,0,1,0
2075718,0,0,0,0,1,0
18215483,0,0,0,0,1,0
2631468,0,0,0,0,1,0
18184511,0,0,0,0,1,0
25984145,0,0,0,0,1,0
4104375,0,0,0,0,1,0
19886971,0,0,0,0,1,0
20425659,0,0,0,0,1,0
8150171,0,0,0,0,1,0
15877621,0,0,0,0,1,2
16335286,0,0,0,0,1,2
18989793,0,0,0,0,1,0
21365040,0,0,0,0,1,0
4847831,0,0,0,0,1,0
9583759,0,0,0,0,1,0
7963598,0,0,0,0,1,2
15870158,0,0,0,0,1,3
7059845,0,0,0,0,1,0
2438356,0,0,0,0,1,0
20121306,0,0,0,1,0,2
2010620,0,0,0,0,1,0
9847450,0,0,0,0,1,0
29819008,0,0,0,0,1,0
38477573,0,0,0,0,1,0
27587408,0,0,0,0,1,1
25438357,0,0,0,0,1,0
12315520,0,0,0,0,1,0
16264617,0,0,0,0,1,3
1806129,0,0,0,0,1,0
9965951,0,0,0,0,1,2
37869937,0,0,0,0,1,3
12694832,0,0,0,0,1,0
16174564,0,0,0,0,1,0
24413901,0,0,0,0,1,1
990155,0,0,0,0,1,0
14238343,0,0,0,0,1,0
283862,0,0,0,0,1,0
432313,0,0,0,0,1,2
26710421,0,0,0,0,1,0
2293583,0,0,0,0,1,1
30577000,0,0,0,0,1,1
37068044,0,0,0,0,1,0
863092,0,0,0,1,0,2
34067230,0,0,0,0,1,1
1722125,0,0,0,1,0,2
34827200,0,0,0,0,1,0
26915883,0,0,0,0,1,0
41464542,0,0,0,0,1,3
12752854,0,0,0,0,1,3
10437966,0,0,0,0,1,0
8232153,0,0,0,1,0,2
5906150,0,0,0,0,1,3
11951918,0,0,0,0,1,3
36010224,0,0,0,0,1,1
21365433,0,0,0,0,1,3
17709965,0,0,0,0,1,0
1926302,0,0,0,0,1,0
14026,0,0,0,0,1,0
10503400,0,0,0,0,1,0
9293752,0,0,0,0,1,0
12870931,0,0,0,0,1,0
19818808,0,0,0,0,1,3
2896901,0,0,0,0,1,0
9590473,0,0,0,0,1,0
14335841,0,0,0,0,1,0
121474,0,0,0,0,1,3
14348711,0,0,0,0,1,0
4236556,0,0,0,0,1,3
16362738,0,0,0,0,1,0
3923800,0,0,0,0,1,0
1663599,0,0,0,0,1,3
17582192,0,0,0,0,1,0
19630714,0,0,0,0,1,0
1098221,0,0,0,0,1,0
14407168,0,0,0,0,1,2
247512,0,0,0,0,1,0
12370621,0,0,0,0,1,3
6302153,0,0,0,0,1,0
3526234,0,0,0,0,1,0
3927307,0,0,0,0,1,3
10606669,0,0,0,0,1,0
12194297,0,0,0,0,1,0
2570335,0,0,0,0,1,0
14996354,0,0,0,0,1,2
8128094,0,0,0,0,1,0
22391427,0,0,0,0,1,0
7390362,0,0,0,0,1,0
14930433,0,0,0,0,1,3
7190156,0,0,0,0,1,2
16384909,0,0,0,0,1,0
15963163,0,0,0,0,1,0
21204569,0,0,0,0,1,0
19603980,0,0,0,0,1,0
29871586,0,0,0,0,1,0
5714262,0,0,0,1,0,2
24115474,0,0,0,0,1,0
17875088,0,0,0,0,1,0
1935414,0,0,0,0,1,2
6183027,0,0,0,0,1,0
4490691,0,0,0,0,1,0
34442722,0,0,0,0,1,0
8906122,0,0,0,0,1,0
25968221,0,0,0,0,1,0
4187791,0,0,0,0,1,0
3305137,0,0,0,0,1,3
14716940,0,0,0,0,1,0
15813138,0,0,0,0,1,0
7068903,0,0,0,0,1,0
3551476,0,0,0,0,1,1
35428307,0,0,0,0,1,1
11563632,0,0,0,0,1,0
1835039,0,0,0,0,1,2
4102144,0,0,0,0,1,0
5760333,0,0,0,1,0,1
4677504,0,0,0,0,1,0
25678830,0,0,0,0,1,2
40718898,0,0,0,0,1,0
1208920,0,0,0,0,1,0
1403685,0,0,0,0,1,0
16858830,0,0,0,0,1,0
6425293,0,0,0,0,1,0
16370085,0,0,0,0,1,0
16065704,0,0,0,0,1,2
8108655,0,0,0,0,1,3
17153940,0,0,0,0,1,0
16154965,0,0,0,0,1,1
11382082,0,0,0,0,1,0
22779527,0,0,0,0,1,0
18183372,0,0,0,0,1,3
9154750,0,0,0,0,1,0
9407613,0,0,0,0,1,0
2233048,0,0,0,0,1,3
16644576,0,0,0,0,1,2
12729200,0,0,0,0,1,0
17602861,0,0,0,0,1,0
11116164,0,0,0,0,1,0
29846451,0,0,0,0,1,3
9886532,0,0,0,0,1,2
25265357,0,0,0,0,1,0
9972250,0,0,0,0,1,2
17828481,0,0,0,0,1,1
2345584,0,0,0,0,1,0
32250208,0,0,0,0,1,1
2952299,0,0,0,0,1,2
19078248,0,0,0,0,1,1
23480684,0,0,0,0,1,3
10951897,0,0,0,0,1,0
5151941,0,0,0,0,1,3
304300,0,0,0,0,1,0
16602171,0,0,0,0,1,3
10140515,0,0,0,1,0,2
20372644,0,0,0,0,1,1
16438279,0,0,0,0,1,0
8577810,0,0,0,0,1,2
7116617,0,0,0,0,1,0
16123222,0,0,0,0,1,0
4096406,0,0,0,0,1,1
10367226,0,0,0,0,1,0
12016516,0,0,0,0,1,0
23093683,0,0,0,0,1,0
1403942,0,0,0,0,1,0
946150,0,0,0,0,1,2
11350323,0,0,0,0,1,0
14813700,0,0,0,0,1,0
8288802,0,0,0,0,1,0
4961244,0,0,0,0,1,0
5050471,0,0,0,0,1,0
8012899,0,0,0,0,1,3
16542469,0,0,0,0,1,1
18069214,0,0,0,0,1,0
20319414,0,0,0,0,1,0
15002048,0,0,0,0,1,3
22644955,0,0,0,0,1,3
15652106,0,0,0,0,1,3
16166224,0,0,0,0,1,0
14101684,0,0,0,0,1,0
19602746,0,0,0,0,1,1
18982572,0,0,0,0,1,1
3427762,0,0,0,0,1,0
36045445,0,0,0,0,1,0
9336077,0,0,0,1,0,2
20658925,0,0,0,0,1,0
37366634,0,0,0,0,1,1
8065318,0,0,0,1,0,1
5569074,0,0,0,0,1,2
1622455,0,0,0,0,1,0
30054584,0,0,0,0,1,3
3250369,0,0,0,0,1,0
64214,0,0,0,0,1,0
16144922,0,0,0,0,1,0
11170234,0,0,0,0,1,0
14675930,0,0,0,0,1,3
3478613,0,0,0,0,1,3
4682943,0,0,0,0,1,3
3003371,0,0,0,0,1,3
9234177,0,0,0,0,1,0
31323309,0,0,0,0,1,0
4535157,0,0,0,0,1,3
25402587,0,0,0,0,1,3
23791385,0,0,0,0,1,0
3416887,0,0,0,0,1,0
3950566,0,0,0,0,1,0
7676313,0,0,0,0,1,0
8861003,1,1,1,0,0,2
26310879,0,0,0,0,1,3
26286067,0,0,0,0,1,3
19688621,0,0,0,0,1,2
14817807,0,0,0,0,1,0
18736949,0,0,0,0,1,0
11441417,0,0,0,1,0,2
3769718,0,0,0,0,1,0
19879253,0,0,0,0,1,0
12879536,0,0,0,0,1,0
6201024,0,0,0,0,1,0
4252410,0,0,0,0,1,0
19757288,0,0,0,0,1,3
9102528,0,0,0,0,1,0
6571094,0,0,0,0,1,2
36581612,0,0,0,0,1,3
5065050,0,0,0,0,1,2
39210165,0,0,0,0,1,0
37627840,0,0,0,0,1,0
30655162,0,0,0,0,1,1
6549872,0,0,0,0,1,0
14628306,0,0,0,0,1,0
12192851,0,0,0,0,1,0
5825873,0,0,0,0,1,0
4547922,1,0,1,0,0,2
15521638,0,0,0,0,1,0
22308289,0,0,0,0,1,0
4021702,0,0,0,0,1,2
25030322,0,0,0,0,1,3
14311562,0,0,0,0,1,0
9099440,0,0,0,0,1,0
14893547,0,0,0,0,1,1
2229329,0,0,0,0,1,2
6490969,0,0,0,0,1,0
28574555,0,0,0,0,1,3
20842785,0,0,0,0,1,0
10667838,0,0,0,0,1,0
11625307,0,0,0,0,1,0
777876,0,0,0,0,1,0
14691695,0,0,0,0,1,0
1477498,0,0,0,0,1,0
2387373,0,0,0,0,1,2
4066598,0,0,0,0,1,0
1390794,0,0,0,0,1,1
4366646,0,0,0,0,1,0
431178,0,0,0,0,1,0
17496747,0,0,0,0,1,0
14113156,0,0,0,0,1,2
17485718,0,0,0,0,1,0
3051758,0,0,0,0,1,0
17969466,0,0,0,0,1,1
29420343,0,0,0,0,1,3
16834715,0,0,0,0,1,0
17760712,0,0,0,0,1,0
36534954,0,0,0,0,1,3
11388307,0,0,0,0,1,0
20005464,0,0,0,0,1,3
4183839,0,0,0,0,1,0
21375415,0,0,0,0,1,0
14342132,0,0,0,0,1,0
296755,0,0,0,1,0,3
14517740,0,0,0,0,1,0
28326457,0,0,0,0,1,0
23825982,0,0,0,0,1,0
38713753,0,0,0,0,1,3
26850237,0,0,0,0,1,0
9212706,0,0,0,0,1,0
11217698,0,0,0,0,1,0
23499121,0,0,0,0,1,3
39940148,0,0,0,0,1,1
14112308,0,0,0,0,1,1
16494439,0,0,0,0,1,0
1534284,0,0,0,0,1,1
21271470,0,0,0,0,1,3
14453379,0,0,0,0,1,0
1832958,0,0,0,0,1,0
36162619,0,0,0,0,1,1
335233,0,0,0,0,1,0
25750091,0,0,0,0,1,0
29015761,0,0,0,0,1,1
2671506,0,0,0,1,0,2
9040057,0,0,0,0,1,0
14981354,0,0,0,0,1,0
18009229,0,0,0,0,1,0
2038304,0,0,0,0,1,1
15791354,0,0,0,0,1,1
1986924,0,0,0,0,1,3
21108647,0,0,0,0,1,3
21798711,0,0,0,0,1,0
25905133,0,0,0,0,1,3
21668044,0,0,0,0,1,0
26188890,0,0,0,0,1,3
17545759,0,0,0,0,1,1
31624264,0,0,0,1,0,1
